idiom,definition,group num,count M,count F,total,total,min,max,avg,idiom,tokens
high and dry,to find yourself in a difficult situation without help or resources,402,471,526,997,0.050223526,0.12185055,0.08603704,0.04448879137635231,2
go to pieces,to become unable to think clearly and control your emotions because of something unpleasant or difficult that you have experienced,354,24,44,68,0.04996928,0.087811455,0.06889036,0.04089067503809929,2
going out of my mind,"to be crazy, foolish or insane",830,23,55,78,0.04979012,0.07308146,0.062487543,0.013185922987759113,3
out like a light,to be so tired that you fall asleep very quickly,614,171,305,476,0.04925528,0.15244786,0.08689002,0.13006877899169922,3
gets on your nerves,to annoy or irritate someone,318,51,59,110,-1,-1,-1,-1,0
gets on my nerves,to annoy or irritate someone,318,554,903,1457,0.04899879,0.19541657,0.12220768,0.18809224665164948,2
get on my nerves,to annoy or irritate someone,318,407,700,1107,0.04899879,0.19541657,0.12220768,0.18809224665164948,2
getting on my nerves,to annoy or irritate someone,318,333,438,771,0.04899879,0.19541657,0.12220768,0.18809224665164948,2
got on my nerves,to annoy or irritate someone,318,182,349,531,0.04899879,0.19541657,0.12220768,0.18809224665164948,2
get on your nerves,to annoy or irritate someone,318,107,124,231,0.04899879,0.19541657,0.12220768,0.18809224665164948,2
getting on your nerves,to annoy or irritate someone,318,32,50,82,0.04899879,0.19541657,0.12220768,0.18809224665164948,2
gloves are off,people are beginning to behave in a more hostile or tenacious way; usually used to describe a dispute or fight,337,86,45,131,0.048666097,0.060964826,0.053189922,0.002120462479069829,3
blow a gasket,to explode with anger,120,142,117,259,0.04848056,0.10893339,0.07870697,0.1061653196811676,2
knock your socks off,"if something amazes you, or impresses you greatly",485,97,88,185,0.048288703,0.11671931,0.07070404,0.062165770679712296,4
knocked my socks off,"if something amazes you, or impresses you greatly",485,43,40,83,0.048288703,0.11671931,0.07070404,0.062165770679712296,4
knock my socks off,"if something amazes you, or impresses you greatly",485,26,35,61,0.048288703,0.11671931,0.07070404,0.062165770679712296,4
jump for joy,to express happiness through excited movements and gestures,458,93,153,246,0.04742948,0.1512619,0.099345684,0.14547425508499146,2
makes a comeback,to succeed in returning to their former successful career,526,131,69,200,-1,-1,-1,-1,0
make a comeback,to succeed in returning to their former successful career,526,1181,590,1771,0.04701759,0.31948084,0.1832492,0.17774386703968048,2
making a comeback,to succeed in returning to their former successful career,526,926,618,1544,0.04701759,0.31948084,0.1832492,0.17774386703968048,2
made a comeback,to succeed in returning to their former successful career,526,234,177,411,0.04701759,0.31948084,0.1832492,0.17774386703968048,2
thank my lucky stars,to express heartfelt gratitude or feeling particularly fortunate,799,85,300,385,0.04683903,0.30219984,0.1872365,0.29412737488746643,3
thank your lucky stars,to express heartfelt gratitude or feeling particularly fortunate,799,84,180,264,0.04683903,0.30219984,0.1872365,0.29412737488746643,3
thanking my lucky stars,to express heartfelt gratitude or feeling particularly fortunate,799,16,57,73,0.04683903,0.30219984,0.1872365,0.29412737488746643,3
face the music,to accept punishment for something you have done,265,198,187,385,0.046168376,0.069625154,0.057896763,0.08177416026592255,2
hanging out to dry,"to abandon someone who is in difficulty, without giving any assistance or support",374,548,702,1250,-1,-1,-1,-1,0
take it easy,"when you relax, or do things at a comfortable pace",780,3537,3745,7282,0.045915976,0.25729704,0.1516065,0.21918632090091705,2
taking it easy,"when you relax, or do things at a comfortable pace",780,459,600,1059,0.045915976,0.25729704,0.1516065,0.21918632090091705,2
took it easy,"when you relax, or do things at a comfortable pace",780,158,194,352,0.045915976,0.25729704,0.1516065,0.21918632090091705,2
takes it easy,"when you relax, or do things at a comfortable pace",780,40,18,58,0.045915976,0.25729704,0.1516065,0.21918632090091705,2
off their rocker,someone who is completely crazy,587,100,76,176,-1,-1,-1,-1,0
off her rocker,someone who is completely crazy,587,74,182,256,0.045511145,0.1420323,0.09377172,0.09453161805868149,2
off my rocker,someone who is completely crazy,587,60,89,149,0.045511145,0.1420323,0.09377172,0.09453161805868149,2
off his rocker,someone who is completely crazy,587,194,179,373,0.045511145,0.1420323,0.09377172,0.09453161805868149,2
off your rocker,someone who is completely crazy,587,136,69,205,0.045511145,0.1420323,0.09377172,0.09453161805868149,2
play fast and loose,"when people behave in an irresponsible way and don't respect rules, etc",640,137,75,212,0.045219816,0.2067191,0.11779612,0.08338284492492676,3
playing fast and loose,"when people behave in an irresponsible way and don't respect rules, etc",640,137,84,221,0.045219816,0.2067191,0.11779612,0.08338284492492676,3
played fast and loose,"when people behave in an irresponsible way and don't respect rules, etc",640,57,26,83,0.045219816,0.2067191,0.11779612,0.08338284492492676,3
plays fast and loose,"when people behave in an irresponsible way and don't respect rules, etc",640,38,30,68,0.045219816,0.2067191,0.11779612,0.08338284492492676,3
bone to pick,to want to talk to someone about something annoying they have done,130,504,314,818,0.044231385,0.047636602,0.04593399,0.06545312702655792,2
hit and miss,"sometimes successful and sometimes not, not reliably good or successful",405,2110,1959,4069,0.04364613,0.20645148,0.1250488,0.15196062624454498,2
appearing out of nowhere,"appearing all of a sudden, without any prior warning or indication",40,85,62,147,-1,-1,-1,-1,0
appear out of nowhere,"appearing all of a sudden, without any prior warning or indication",40,292,247,539,0.043380618,0.31316003,0.15579535,0.22851558029651642,3
appeared out of nowhere,"appearing all of a sudden, without any prior warning or indication",40,213,159,372,0.043380618,0.31316003,0.15579535,0.22851558029651642,3
appears out of nowhere,"appearing all of a sudden, without any prior warning or indication",40,155,87,242,0.043380618,0.31316003,0.15579535,0.22851558029651642,3
rise to the occasion,to manage to do something successfully in difficult circumstances,689,263,201,464,0.04262075,0.16197786,0.1022993,0.14549455046653748,2
pulling my leg,to tease someone by telling them something that is not true,650,168,160,328,0.04253437,0.13121064,0.0868725,0.10888098180294037,2
pulling your leg,to tease someone by telling them something that is not true,650,211,132,343,0.04253437,0.13121064,0.0868725,0.10888098180294037,2
be bouncing off the walls,excited and full of nervous energy,84,18,39,57,0.04230759,0.12452474,0.07382845,0.1322391778230667,4
tear my hair out,to be extremely agitated or distressed about something,795,67,212,279,0.042030193,0.15272744,0.079653285,0.11533264070749283,3
tearing my hair out,to be extremely agitated or distressed about something,795,86,115,201,0.042030193,0.15272744,0.079653285,0.11533264070749283,3
tear your hair out,to be extremely agitated or distressed about something,795,40,50,90,0.042030193,0.15272744,0.079653285,0.11533264070749283,3
tearing your hair out,to be extremely agitated or distressed about something,795,25,34,59,0.042030193,0.15272744,0.079653285,0.11533264070749283,3
weather the storm,to succeed in surviving a difficult period or situation,878,246,156,402,0.04200702,0.10559504,0.073801026,0.08541493117809296,2
keep your eye on the ball,to stay alert and pay close attention to what is happening,481,43,54,97,0.041655604,0.2198267,0.1372149,0.07789833843708038,4
eat your words,to admit that your were mistaken in what you said,251,70,88,158,-1,-1,-1,-1,0
eat my words,to admit that your were mistaken in what you said,251,318,208,526,0.041605756,0.103649974,0.072627865,0.05143000930547714,2
eating my words,to admit that your were mistaken in what you said,251,49,49,98,0.041605756,0.103649974,0.072627865,0.05143000930547714,2
eat their words,to admit that your were mistaken in what you said,251,52,46,98,0.041605756,0.103649974,0.072627865,0.05143000930547714,2
eat his words,to admit that your were mistaken in what you said,251,46,33,79,0.041605756,0.103649974,0.072627865,0.05143000930547714,2
a bull in a china shop,doing something with too much enthusiasm or too quickly and carelessly in a way that may damage things or upset someone,7,68,93,161,0.04148472,0.17363575,0.11236898,0.16892607510089874,3
let bygones be bygones,to decide to forget about past disagreements,493,135,91,226,0.040992834,0.24488878,0.19306274,0.234190434217453,4
reinvent the wheel,waste a great deal of time or effort in creating something that already exists,685,644,299,943,0.040797632,0.40268236,0.22173999,0.24805647134780884,2
reinventing the wheel,waste a great deal of time or effort in creating something that already exists,685,305,146,451,0.040797632,0.40268236,0.22173999,0.24805647134780884,2
fish out of water,to feel uncomfortable in unfamiliar surroundings,285,432,348,780,0.040333126,0.07235494,0.052323207,0.023048054426908493,3
on pins and needles,to be very worried about something,595,71,132,203,0.04022468,0.10104136,0.070633024,0.0797974020242691,2
put the kibosh on,if you do something to prevent a plan or activity from happening or being successful,658,149,154,303,0.039849147,0.10551296,0.072681054,0.051294729113578796,2
bringing home the bacon,to earn money for a family to live on,143,43,61,104,-1,-1,-1,-1,0
bring home the bacon,to earn money for a family to live on,143,83,119,202,0.03982841,0.18407007,0.12582691,0.20614348351955414,3
brings home the bacon,to earn money for a family to live on,143,26,42,68,0.03982841,0.18407007,0.12582691,0.20614348351955414,3
deep down,feeling something strongly and often hidden from other people,223,7010,8917,15927,0.039222993,0.2992679,0.16924544,0.13089385628700256,2
tit for tat,an action done to revenge against a person who has done some wrong to you,827,526,766,1292,0.03914876,0.09916027,0.069154516,0.08148560672998428,2
flash in the pan,"somehting that is very noticeable but doesn't last long, successful for a while, then forgotten",288,444,114,558,0.038833566,0.2149624,0.12689798,0.15145856142044067,2
my hands are full,someone is too busy or has too much going on to be able to do or become involved with anything else,562,45,134,179,0.03874429,0.19471425,0.10015347,0.06646158546209335,3
words fail me,"when someone is so shocked, surprised or touched by something that they don't know what to say",899,81,72,153,0.03847283,0.13323972,0.096067466,0.13913370668888092,3
punch line,the punch line is the funny sentence that ends a joke or an amusing story,651,1203,472,1675,0.038006593,0.0870005,0.06250355,0.08191220462322235,2
jump out of my skin,"to be extremely surprised, frightened or shocked",460,22,94,116,0.03794318,0.23467074,0.12406123,0.19519701600074768,3
all hell broke loose,"a situation suddenly becomes violent and noisy, especially with people arguing or fighting",34,208,327,535,0.03775691,0.3299725,0.15603925,0.29807373881340027,3
bottom fell out,"when something causes a plan, project or venture to collapse or fail",134,71,34,105,0.03735811,0.23690641,0.15004897,0.23149427771568298,3
young blood,young people with new ideas and fresh approaches are young blood,936,240,160,400,0.036896724,0.10597363,0.071435176,0.05072608217597008,2
can of worms,"a situation that it is complicated, unpleasant and difficult to deal with",158,2318,2326,4644,0.036637135,0.049878106,0.04325762,0.03221387416124344,2
close but no cigar,an effort to do something which was a good attempt but not quite good enough to succeed,186,122,83,205,0.036597993,0.05910896,0.049084518,0.0829949900507927,3
ahead of the pack,more successful than other people who are trying to achieve the same things,30,158,81,239,0.036464423,0.2426929,0.13957867,0.20182128250598907,2
at the eleventh hour,the last moment or almost too late,60,38,29,67,0.036378734,0.11983335,0.078106046,0.011561596766114235,2
watch your step,to advise someone to be careful how they behave in order to avoid danger,873,122,68,190,0.036136102,0.21107897,0.1196351,0.1332189291715622,3
under fire,when someone is being attacked and criticized heavily,846,1105,495,1600,0.035575937,0.09769414,0.06663504,0.08628805726766586,2
jet set,very wealthy people who travel around the world to attend parties or functions,444,337,151,488,0.035528384,0.14483997,0.09018418,0.10870172083377838,2
not losing any sleep,when something happens that in your opinion is not a cause for worry,580,47,26,73,0.03430633,0.19443358,0.101782255,0.13039439916610718,3
clear the air,"to try to remove the causes of fear, worry or suspicion by talking about the problem openly",184,453,739,1192,0.03422286,0.1858171,0.110019974,0.15500874817371368,2
eating crow,to admit that you were wrong about something and apologize,249,98,31,129,-1,-1,-1,-1,0
eat crow,to admit that you were wrong about something and apologize,249,218,96,314,0.034142703,0.15566558,0.09490414,0.15552818775177002,2
taste of your own medicine,when you do something bad to someone that they have done to you to teach them a lesson,793,78,82,160,0.033842064,0.10345824,0.067047514,0.09057518094778061,4
throw in the towel,to admit that you cannot succeed,818,532,792,1324,0.033752557,0.18743792,0.11059524,0.10821211338043213,2
throwing in the towel,to admit that you cannot succeed,818,220,326,546,0.033752557,0.18743792,0.11059524,0.10821211338043213,2
threw in the towel,to admit that you cannot succeed,818,171,156,327,0.033752557,0.18743792,0.11059524,0.10821211338043213,2
thrown in the towel,to admit that you cannot succeed,818,75,86,161,0.033752557,0.18743792,0.11059524,0.10821211338043213,2
break out in a cold sweat,to begin sweating because one is nervous or frightened,138,13,44,57,-1,-1,-1,-1,0
cry me a river,to weep profusely or excessively in the presence of another person,209,566,328,894,0.033031054,0.2228873,0.15362217,0.2531925141811371,3
reduced to tears,when your behaviour or attitude makes someone cry,683,53,106,159,0.033016175,0.13013537,0.08157577,0.11104891449213028,2
under your nose,"when something happens right in front of you, especially if it is surprising or audacious",848,143,233,376,0.032938637,0.4012203,0.16258843,0.26147469878196716,3
make a mountain out of a molehill,"to make a small, unimportant problem seem much more serious than it is",531,52,59,111,-1,-1,-1,-1,0
making a mountain out of a molehill,"to make a small, unimportant problem seem much more serious than it is",531,199,263,462,0.03267947,0.14423785,0.10032006,0.03794736787676811,4
wipe the slate clean,"to make a fresh start and forget all past offences, disagreements or mistakes",891,118,98,216,0.032585934,0.15697007,0.096045315,0.09410110861063004,3
coast is clear,there is no danger in sight or that nobody can see you,189,118,74,192,0.032496583,0.111092776,0.07528135,0.0826631709933281,3
bad blood,feelings of hate between people because of arguments in the past,67,1320,1394,2714,0.032491513,0.17224456,0.10236804,0.14293502271175385,2
talking to a brick wall,when you talk to someone and they do not listen to you,791,245,273,518,0.032479607,0.20064014,0.107961304,0.1508927345275879,3
jaw drop,to show total amazement,442,250,325,575,0.032261677,0.25876743,0.14551455,0.20838281512260437,2
shot in the dark,an attempt to guess something when you have no information or knowledge about the subject and therefore cannot possibly know what the answer is,726,1176,918,2094,0.03200075,0.19683489,0.11441782,0.15912091732025146,2
stir crazy,someone who become very agitated or nervous because they have been confined to a place for too long,760,269,615,884,0.03166004,0.3053761,0.16851808,0.16540519893169403,2
just deserts,people that get the punishment or suffer the misfortune that they may deserve,471,78,56,134,0.030290555,0.040680684,0.035485618,0.051826361566782,2
just for the record,saying something that people know but does not necessarily agree with or support,473,1069,1036,2105,0.030286562,0.04531349,0.037800025,0.056931234896183014,2
egg on your face,to look foolish or embarrassed,254,54,29,83,0.030095624,0.15181074,0.07368437,0.11603482812643051,3
down in the dumps,to be depressed or feeling gloomy,239,253,454,707,0.028318044,0.040370304,0.034344174,0.04331548139452934,2
passing the buck,to accuse someone of not taking responsibility for a problem and letting others deal with it instead,629,226,131,357,0.028171992,0.17763469,0.10290334,0.1397685408592224,2
pass the buck,to accuse someone of not taking responsibility for a problem and letting others deal with it instead,629,263,148,411,0.028171992,0.17763469,0.10290334,0.1397685408592224,2
passed the buck,to accuse someone of not taking responsibility for a problem and letting others deal with it instead,629,48,20,68,0.028171992,0.17763469,0.10290334,0.1397685408592224,2
just what the doctor ordered,precisely what is needed,476,103,48,151,0.028059784,0.11959582,0.07744644,0.09788196533918381,4
got it made,"to be certain to be successful and have a good life, often without much effort:",359,188,127,315,0.027695403,0.16413987,0.095917635,0.12251389026641846,2
give me five,when you want someone to open a hand so you can hit it with your open hand in greeting or celebration,332,134,109,243,0.027395435,0.52203393,0.2149771,0.3562089204788208,3
gave me five,when you want someone to open a hand so you can hit it with your open hand in greeting or celebration,332,13,41,54,0.027395435,0.52203393,0.2149771,0.3562089204788208,3
seeing is believing,"when you see something that seems incredible you can be sure it exists, or that what you have been told is really true",721,79,42,121,0.027323306,0.07572311,0.046346765,0.07020251452922821,3
on its last legs,in a bad condition and will not last long,594,271,240,511,0.027237356,0.14001924,0.066799805,0.09156367927789688,3
in over their head,to be involved in a difficult situation that you cannot get out of,426,95,63,158,-1,-1,-1,-1,0
in over her head,to be involved in a difficult situation that you cannot get out of,426,75,118,193,-1,-1,-1,-1,0
in over my head,to be involved in a difficult situation that you cannot get out of,426,255,328,583,0.027212948,0.027212948,0.027212948,0.027212949469685555,1
in over your head,to be involved in a difficult situation that you cannot get out of,426,240,214,454,0.027212948,0.027212948,0.027212948,0.027212949469685555,1
in over his head,to be involved in a difficult situation that you cannot get out of,426,304,153,457,0.027212948,0.027212948,0.027212948,0.027212949469685555,1
going postal,to lose your temper and express your anger in a violent way,348,214,238,452,0.027208326,0.08029123,0.053749777,0.05997850373387337,2
go postal,to lose your temper and express your anger in a violent way,348,116,105,221,0.027208326,0.08029123,0.053749777,0.05997850373387337,2
watch your language,to warn someone to be careful what they say so as not to upset or offend anyone,872,217,145,362,0.026754342,0.1420647,0.10263941,0.16858167946338654,3
watch my language,to warn someone to be careful what they say so as not to upset or offend anyone,872,35,54,89,0.026754342,0.1420647,0.10263941,0.16858167946338654,3
just around the corner,somethig that is expected to happen very soon,470,1060,771,1831,0.02615729,0.06743182,0.041284427,0.06594660133123398,3
basket case,a person whose agitated mental state leaves them helpless or unable to cope with things,75,465,529,994,0.025986383,0.053325657,0.03965602,0.052002765238285065,2
goes ballistic,to become very angry,340,83,110,193,-1,-1,-1,-1,0
go ballistic,to become very angry,340,286,288,574,0.02534398,0.15354691,0.08944545,0.12699563801288605,2
went ballistic,to become very angry,340,215,273,488,0.02534398,0.15354691,0.08944545,0.12699563801288605,2
going ballistic,to become very angry,340,117,99,216,0.02534398,0.15354691,0.08944545,0.12699563801288605,2
gone ballistic,to become very angry,340,24,30,54,0.02534398,0.15354691,0.08944545,0.12699563801288605,2
bored to tears,to find something so dull and uninteresting that it makes you sad enough to cry,131,248,341,589,0.025161572,0.4317343,0.22844793,0.308146595954895,2
a screw loose,someone who behaves in a strange way and seem slightly mentally ill,20,130,107,237,0.02502473,0.05536615,0.040195443,0.053349073976278305,2
apple of my eye,the person who someone loves most and is very proud of,41,32,46,78,0.024979413,0.05179382,0.038386617,0.048187024891376495,2
jungle out there,the situation is dangerous and is characterized by ruthless behavior and competition,468,42,26,68,0.024372526,0.059194665,0.041783594,0.0474090501666069,2
across the board,"affecting everyone or everything within an organization, system, or society",27,7881,5634,13515,0.024137799,0.05109422,0.037616007,0.047260235995054245,2
blow her mind,"to impress someone very much, or to make them feel very excited",123,81,76,157,-1,-1,-1,-1,0
blow your mind,"to impress someone very much, or to make them feel very excited",123,1446,974,2420,0.024088245,0.22801143,0.13252626,0.17105302214622498,3
blow my mind,"to impress someone very much, or to make them feel very excited",123,657,595,1252,0.024088245,0.22801143,0.13252626,0.17105302214622498,3
blow his mind,"to impress someone very much, or to make them feel very excited",123,140,155,295,0.024088245,0.22801143,0.13252626,0.17105302214622498,3
blow their mind,"to impress someone very much, or to make them feel very excited",123,51,38,89,0.024088245,0.22801143,0.13252626,0.17105302214622498,3
comes out in the wash,to tell someone not to worry about a mistake or problem because it won't have any serious effect and everything will work out all right,194,59,71,130,0.023231458,0.17893454,0.08688644,0.14221680164337158,3
come out in the wash,to tell someone not to worry about a mistake or problem because it won't have any serious effect and everything will work out all right,194,44,64,108,0.023231458,0.17893454,0.08688644,0.14221680164337158,3
foot in the door,when someone has a small but successful start in something and will possibly do well in the future,297,2458,2432,4890,0.022984259,0.11605928,0.06952177,0.07881084084510803,2
cut his losses,"to end or withdraw from something that is already failing, in order to reduce the loss of money, time or effort invested in it",213,89,68,157,-1,-1,-1,-1,0
cut your losses,"to end or withdraw from something that is already failing, in order to reduce the loss of money, time or effort invested in it",213,1228,2253,3481,0.02271715,0.18772447,0.11903978,0.2295258343219757,3
cut my losses,"to end or withdraw from something that is already failing, in order to reduce the loss of money, time or effort invested in it",213,390,604,994,0.02271715,0.18772447,0.11903978,0.2295258343219757,3
cut their losses,"to end or withdraw from something that is already failing, in order to reduce the loss of money, time or effort invested in it",213,207,124,331,0.02271715,0.18772447,0.11903978,0.2295258343219757,3
cut her losses,"to end or withdraw from something that is already failing, in order to reduce the loss of money, time or effort invested in it",213,19,73,92,0.02271715,0.18772447,0.11903978,0.2295258343219757,3
goes the extra mile,to do more than is expected,351,65,56,121,-1,-1,-1,-1,0
go the extra mile,to do more than is expected,351,700,716,1416,0.022464916,0.20850712,0.13869447,0.20017224550247192,3
going the extra mile,to do more than is expected,351,228,220,448,0.022464916,0.20850712,0.13869447,0.20017224550247192,3
went the extra mile,to do more than is expected,351,134,111,245,0.022464916,0.20850712,0.13869447,0.20017224550247192,3
black sheep of the family,a person who has done something bad that brings embarrassment or shame to his or her family,115,107,191,298,0.022407949,0.21958119,0.12584704,0.1789419949054718,3
out of the question,to be impossible and is therefore not worth discussing,619,4611,4446,9057,0.022407537,0.024256572,0.023332056,0.006151840556412935,2
air your dirty laundry,to make public something embarrassing that should be kept secret,31,31,62,93,0.022291796,0.04993461,0.03638328,0.009721693582832813,4
air their dirty laundry,to make public something embarrassing that should be kept secret,31,26,50,76,0.022291796,0.04993461,0.03638328,0.009721693582832813,4
at the drop of the hat,to do something easily and without any preparation,59,66,92,158,0.022041894,0.03155949,0.026800692,0.008018547669053078,2
without a hitch,"when something takes place exactly as planned, without any difficulties",896,741,498,1239,0.021723775,0.05664488,0.03918433,0.008936277590692043,2
out of sync,to not be coordinated and are not taking place at the same time or at the same speed,616,1223,724,1947,0.021388035,0.4165608,0.21897441,0.19577915966510773,2
eager beaver,"a person who is hardworking and enthusiastic, sometimes considered overzealous",247,34,50,84,0.020990249,0.13389182,0.07744104,0.10086387395858765,2
looking on the bright side,to view a mostly unpleasant situation in a positive and optimistic way and the see the favourable aspects,520,84,103,187,-1,-1,-1,-1,0
look on the bright side,to view a mostly unpleasant situation in a positive and optimistic way and the see the favourable aspects,520,1153,958,2111,0.02080169,0.062475562,0.040300176,0.06449293345212936,3
bone of contention,a matter or subject about which there is a lot of disagreement,129,78,103,181,0.020738035,0.40598205,0.21336004,0.2908504009246826,2
behind closed doors,hidden or kept secret from public view,101,2101,2153,4254,0.019605545,0.11217913,0.06601822,0.07604116201400757,3
a bone of contention,something that two or more people argue about strongly over a long period of time,5,35,57,92,0.019373916,0.3398186,0.17959626,0.21651162207126617,2
safety in numbers,when being part of a group makes people feel more secure and more confident when taking action,701,166,275,441,0.01928228,0.13730107,0.07829168,0.10893884301185608,2
no love lost,people who dislike each other intensely,571,112,113,225,0.019177556,0.031615064,0.025000347,0.041171859949827194,3
at your beck and call,ready to do something for someone any time you are asked,54,63,89,152,0.01890876,0.13955483,0.065771155,0.11606933921575546,3
at her beck and call,ready to do something for someone any time you are asked,54,48,111,159,0.01890876,0.13955483,0.065771155,0.11606933921575546,3
at their beck and call,ready to do something for someone any time you are asked,54,37,82,119,0.01890876,0.13955483,0.065771155,0.11606933921575546,3
at his beck and call,ready to do something for someone any time you are asked,54,32,88,120,0.01890876,0.13955483,0.065771155,0.11606933921575546,3
at my beck and call,ready to do something for someone any time you are asked,54,41,39,80,0.01890876,0.13955483,0.065771155,0.11606933921575546,3
x marks the spot,where something is located or hidden,907,75,37,112,0.018736828,0.21849371,0.15142243,0.23992551863193512,3
nothing doing,there is no way you would accept to do what is proposed,584,61,54,115,0.018694703,0.100239635,0.059467167,0.0956386849284172,2
wear my heart on my sleeve,to allow others to see your emotions or feelings,877,50,112,162,0.018691938,0.1838599,0.095579684,0.13779479265213013,3
wears his heart on his sleeve,to allow others to see your emotions or feelings,877,33,28,61,0.018691938,0.1838599,0.095579684,0.13779479265213013,3
wear your heart on your sleeve,to allow others to see your emotions or feelings,877,26,32,58,0.018691938,0.1838599,0.095579684,0.13779479265213013,3
makes my blood boil,to make you really angry,542,691,1062,1753,0.01791195,0.15896632,0.08166054,0.1365169733762741,3
catch 22,"a  frustrating situation where you cannot do one thing without doing a second, and you cannot do the second before doing the first",171,1407,1108,2515,0.017887259,0.033614367,0.025750812,0.009659698233008385,2
is above board,to be honest and legal,81,61,38,99,0.017684145,0.08241697,0.051210117,0.10092993825674057,3
sleep like a log,to sleep deeply or soundly,734,26,45,71,0.017377015,0.33491823,0.13051182,0.22335472702980042,3
save the day,"if you find a solution to a serious problem, and ensure the success of something that was expected to fail",710,1653,1108,2761,0.017256241,0.26203257,0.1396444,0.17685280740261078,2
saves the day,"if you find a solution to a serious problem, and ensure the success of something that was expected to fail",710,694,511,1205,0.017256241,0.26203257,0.1396444,0.17685280740261078,2
saved the day,"if you find a solution to a serious problem, and ensure the success of something that was expected to fail",710,485,385,870,0.017256241,0.26203257,0.1396444,0.17685280740261078,2
saving the day,"if you find a solution to a serious problem, and ensure the success of something that was expected to fail",710,326,245,571,0.017256241,0.26203257,0.1396444,0.17685280740261078,2
asking for trouble,behaving in a way that is likely to cause problems for you,46,1215,997,2212,0.017112548,0.2583217,0.13771713,0.1925998479127884,2
work cut out for you,if you have to face a difficult task or a challenging situation,900,131,109,240,0.016901065,0.12594347,0.06751909,0.08117659389972687,3
work cut out for me,if you have to face a difficult task or a challenging situation,900,54,74,128,0.016901065,0.12594347,0.06751909,0.08117659389972687,3
work cut out for them,if you have to face a difficult task or a challenging situation,900,111,44,155,0.016901065,0.12594347,0.06751909,0.08117659389972687,3
work cut out for him,if you have to face a difficult task or a challenging situation,900,88,33,121,0.016901065,0.12594347,0.06751909,0.08117659389972687,3
have the time of your life,have an extremely enjoyable experience,394,111,94,205,0.016623575,0.07352102,0.043120533,0.05954644829034805,4
have the time of my life,have an extremely enjoyable experience,394,30,36,66,0.016623575,0.07352102,0.043120533,0.05954644829034805,4
out of the blue,when something happened unexpectedly and causes a surprise,617,6707,9731,16438,0.016300159,0.13307711,0.074688636,0.1081274077296257,2
bite the bullet,"to force yourself to do something unpleasant or difficult, or to be brave in a difficult situation",110,1884,2325,4209,0.01583766,0.10450694,0.0601723,0.05864034593105316,2
head over heels in love,when a person falls passionately in love with another,398,201,537,738,0.015615575,0.4081768,0.19453235,0.2962515950202942,3
came a long way,to have made a lot of progress or have become successful,190,82,43,125,-1,-1,-1,-1,0
come a long way,to have made a lot of progress or have become successful,190,2273,2219,4492,0.015394187,0.17825201,0.075166516,0.13493476808071136,3
cross to bear,"an unpleasant or painful situation or person that you have to accept and deal with, although you find it very difficult",207,165,233,398,0.015243469,0.07167828,0.043460876,0.03344167023897171,2
put the cart before the horse,doing things in a wrong manner,657,120,66,186,0.015180282,0.09840499,0.056325167,0.0007398849120363593,4
an arm and a leg,a large amount of money,36,1258,1281,2539,0.0150894895,0.03721288,0.026151184,0.027059191837906837,2
firing on all cylinders,work every possible way to succeed,284,399,121,520,0.015075164,0.18432376,0.09969946,0.13529160618782043,2
back to square one,to start working on a plan from the beginning because your previous attempt failed completely,64,1086,1068,2154,0.01505728,0.20675524,0.11090626,0.14989487826824188,2
put your heart into,to  be very enthusiastic and invest a lot of energy and hard work in something,656,32,39,71,0.014563728,0.12214557,0.05430371,0.09345117956399918,3
put my heart into,to  be very enthusiastic and invest a lot of energy and hard work in something,656,21,41,62,0.014563728,0.12214557,0.05430371,0.09345117956399918,3
pins and needles,to be very anxious or nervous about what is going to happen,637,287,615,902,0.014194162,0.20174702,0.10797059,0.12420672923326492,2
pour your heart out,to express your feelings freely,644,35,70,105,0.013986789,0.1746869,0.09068567,0.1483696699142456,4
poured my heart out,to express your feelings freely,644,40,72,112,0.013986789,0.1746869,0.09068567,0.1483696699142456,4
pour my heart out,to express your feelings freely,644,26,59,85,0.013986789,0.1746869,0.09068567,0.1483696699142456,4
pouring my heart out,to express your feelings freely,644,24,37,61,0.013986789,0.1746869,0.09068567,0.1483696699142456,4
call the shots,take the initiative in deciding how something should be done,157,383,553,936,0.013976107,0.21334113,0.11365862,0.15254050493240356,2
calling the shots,take the initiative in deciding how something should be done,157,565,352,917,0.013976107,0.21334113,0.11365862,0.15254050493240356,2
calls the shots,take the initiative in deciding how something should be done,157,108,111,219,0.013976107,0.21334113,0.11365862,0.15254050493240356,2
called the shots,take the initiative in deciding how something should be done,157,42,27,69,0.013976107,0.21334113,0.11365862,0.15254050493240356,2
many moons ago,a very long time ago,546,624,581,1205,0.013931892,0.27745712,0.13485764,0.2157638669013977,3
let your hair down,to suggest to someone to relax and enjoy themselves,500,56,65,121,0.013879582,0.29993922,0.095219195,0.11421490460634232,4
live to tell the tale,to survive a terrible experience,514,97,47,144,0.013697922,0.17038369,0.10828548,0.1546676754951477,3
when the going gets tough,"when faced with a difficult or dangerous situation, strong people take action in order to solve the problem",885,192,193,385,0.013416335,0.10195898,0.06178687,0.1240755170583725,4
let nature take its course,to allow someone to live or die naturally; to allow something to happen naturally,494,138,147,285,0.013245659,0.17146844,0.093427256,0.18505962193012238,5
